make,model,year,trim,fuel_type,drivetrain,city_fuel_economy,hwy_fuel_economy,comb_fuel_economy,transmission_type,min_price,med_price,image,expert_score,consumer_score,make_id,model_id,trim_id,fuel_type_id,drivetrain_id,image_id
acura,tlx,2021,TLX 2.0 Sedan 4D,Gas,FWD,22,31,25,Automatic,26549,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,43,1,2,16
acura,tlx,2021,TLX 2.0 w/Technology Pkg Sedan 4D,Gas,FWD,22,31,25,Automatic,27076,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,44,1,2,16
acura,tlx,2021,TLX 2.0 SH-AWD Sedan 4D,Gas,AWD,21,29,24,Automatic,27499,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,53,1,1,16
acura,tlx,2021,TLX 2.0 SH-AWD w/Technology Pkg Sedan 4D,Gas,AWD,21,29,24,Automatic,28332,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,54,1,1,16
acura,tlx,2021,TLX 2.0 SH-AWD w/Advance Pkg Sedan 4D,Gas,AWD,21,29,24,Automatic,28810,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,47,1,1,16
acura,tlx,2021,TLX 2.0 w/A-SPEC Pkg Sedan 4D,Gas,FWD,22,30,25,Automatic,28891,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,59,1,2,16
acura,tlx,2021,TLX 2.0 w/Advance Pkg Sedan 4D,Gas,FWD,22,31,25,Automatic,29027,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,60,1,2,16
acura,tlx,2021,TLX 2.0 SH-AWD w/A-SPEC Pkg Sedan 4D,Gas,AWD,21,29,24,Automatic,30092,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,61,1,1,16
acura,tlx,2021,TLX Type S w/High Performance Wheel & Tire Pkg Sedan 4D,Gas,AWD,19,24,21,Automatic,37643,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,49,1,1,16
acura,tlx,2021,TLX Type S Sedan 4D,Gas,AWD,19,25,21,Automatic,38555,28850,https://file.kelleybluebookimages.com/kbb/base/evox/CP/14966/2021-Acura-TLX-front_14966_032_1822x728_SI_cropped.png?downsize=750:*,4.2,4.3,1,5,48,1,1,16
acura,nsx,2021,NSX SH-AWD Coupe 2D,Hybrid,AWD,21,22,21,Automatic,148177,148177,https://file.kelleybluebookimages.com/kbb/base/house/2021/2021-Acura-NSX-FrontSide_ACNSX2101_640x480.jpg?downsize=750:*,0.0,0.0,1,7,62,3,1,17
acura,mdx,2020,MDX Sport Utility 4D,Gas,FWD,20,27,23,Automatic,22460,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,35,1,2,18
acura,mdx,2020,MDX SH-AWD Sport Utility 4D,Gas,AWD,19,26,22,Automatic,24295,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,36,1,1,18
acura,mdx,2020,MDX Technology Pkg Sport Utility 4D,Gas,FWD,20,27,23,Automatic,25284,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,63,1,2,18
acura,mdx,2020,MDX SH-AWD w/Technology & Entertainment Pkgs Sport Utility 4D,Gas,AWD,19,26,22,Automatic,26458,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,64,1,1,18
acura,mdx,2020,MDX SH-AWD w/Technology Pkg Sport Utility 4D,Gas,AWD,19,26,22,Automatic,26582,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,38,1,1,18
acura,mdx,2020,MDX Advance Pkg Sport Utility 4D,Gas,FWD,20,27,23,Automatic,27757,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,65,1,2,18
acura,mdx,2020,MDX SH-AWD w/Technology & A-Spec Pkgs Sport Utility 4D,Gas,AWD,19,25,21,Automatic,27813,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,66,1,1,18
acura,mdx,2020,MDX SH-AWD w/Advance Pkg Sport Utility 4D,Gas,AWD,19,26,22,Automatic,28360,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,40,1,1,18
acura,mdx,2020,MDX SH-AWD w/Advance & Entertainment Pkgs Sport Utility 4D,Gas,AWD,19,26,22,Automatic,29326,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,67,1,1,18
acura,mdx,2020,MDX SH-AWD PMC Edition Sport Utility 4D,Gas,AWD,19,25,21,Automatic,30433,27169,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12361/2020-Acura-MDX-front_12361_032_1842x849_SI_cropped.png?downsize=750:*,4.6,4.0,1,3,68,1,1,18
acura,rdx,2020,RDX Sport Utility 4D,Gas,FWD,22,28,24,Automatic,23536,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,24,1,2,19
acura,rdx,2020,RDX SH-AWD Sport Utility 4D,Gas,AWD,21,27,23,Automatic,24967,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,27,1,1,19
acura,rdx,2020,RDX Technology Pkg Sport Utility 4D,Gas,FWD,22,28,24,Automatic,25791,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,69,1,2,19
acura,rdx,2020,RDX SH-AWD A-SPEC Pkg Sport Utility 4D,Gas,AWD,21,26,23,Automatic,26787,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,70,1,1,19
acura,rdx,2020,RDX Advance Pkg Sport Utility 4D,Gas,FWD,22,28,24,Automatic,27111,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,71,1,2,19
acura,rdx,2020,RDX SH-AWD Technology Pkg Sport Utility 4D,Gas,AWD,21,27,23,Automatic,27160,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,72,1,1,19
acura,rdx,2020,RDX SH-AWD Advance Pkg Sport Utility 4D,Gas,AWD,21,27,23,Automatic,28016,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,73,1,1,19
acura,rdx,2020,RDX A-SPEC Pkg Sport Utility 4D,Gas,FWD,22,27,24,Automatic,29124,26949,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12875/2020-Acura-RDX-front_12875_032_1827x852_BM_cropped.png?downsize=750:*,4.6,3.9,1,1,74,1,2,19
acura,ilx,2020,ILX Sedan 4D,Gas,FWD,24,34,28,Automatic,19928,23410,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13221/2020-Acura-ILX-front_13221_032_1837x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,75,1,2,20
acura,ilx,2020,ILX Premium Pkg Sedan 4D,Gas,FWD,24,34,28,Automatic,21219,23410,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13221/2020-Acura-ILX-front_13221_032_1837x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,76,1,2,20
acura,ilx,2020,ILX Technology Pkg Sedan 4D,Gas,FWD,24,34,28,Automatic,23410,23410,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13221/2020-Acura-ILX-front_13221_032_1837x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,77,1,2,20
acura,ilx,2020,ILX Premium & A-SPEC Pkgs Sedan 4D,Gas,FWD,24,34,28,Automatic,23602,23410,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13221/2020-Acura-ILX-front_13221_032_1837x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,78,1,2,20
acura,ilx,2020,ILX Technology & A-SPEC Pkgs Sedan 4D,Gas,FWD,24,34,28,Automatic,25200,23410,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13221/2020-Acura-ILX-front_13221_032_1837x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,79,1,2,20
acura,tlx,2020,TLX 2.4 w/Technology Pkg Sedan 4D,Gas,FWD,23,33,27,Automatic,20545,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,80,1,2,21
acura,tlx,2020,TLX 2.4 Sedan 4D,Gas,FWD,23,33,27,Automatic,21283,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,81,1,2,21
acura,tlx,2020,TLX 3.5 w/Technology Pkg Sedan 4D,Gas,FWD,20,31,24,Automatic,22598,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,82,1,2,21
acura,tlx,2020,TLX 3.5 Sedan 4D,Gas,FWD,20,31,24,Automatic,22671,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,83,1,2,21
acura,tlx,2020,TLX 2.4 w/Technology Pkg & A-SPEC Pkg Sedan 4D,Gas,FWD,23,32,26,Automatic,24816,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,84,1,2,21
acura,tlx,2020,TLX 3.5 w/Technology Pkg & A-SPEC Pkg Sedan 4D,Gas,FWD,20,30,23,Automatic,26627,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,85,1,2,21
acura,tlx,2020,TLX 3.5 PMC Edition Sedan 4D,Gas,AWD,20,29,23,Automatic,28171,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,86,1,1,21
acura,tlx,2020,TLX 3.5 w/Advance Pkg Sedan 4D,Gas,AWD,20,29,23,Automatic,28219,23743,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12106/2020-Acura-TLX-front_12106_032_1836x760_RE_cropped.png?downsize=750:*,4.3,4.3,1,5,87,1,1,21
acura,rlx,2020,RLX Sedan 4D,Gas,FWD,20,29,23,Automatic,32141,32141,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12480/2020-Acura-RLX-front_12480_032_1831x722_BZ_cropped.png?downsize=750:*,4.0,4.5,1,8,88,1,2,22
acura,rlx-sport-hybrid,2020,RLX Sport Hybrid SH-AWD Sedan 4D,Hybrid,AWD,28,29,28,Automatic,35593,35593,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12568/2020-Acura-RLX%20Sport%20Hybrid-front_12568_032_1834x729_BS_cropped.png?downsize=750:*,4.0,4.8,1,9,89,3,1,23
acura,mdx-sport-hybrid,2020,MDX Sport Hybrid SH-AWD w/Technology Pkg Sport Utility 4D,Hybrid,AWD,26,27,27,Automatic,26843,27152,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12992/2020-Acura-MDX%20Sport%20Hybrid-front_12992_032_1846x845_BT_cropped.png?downsize=750:*,0.0,4.0,1,10,90,3,1,24
acura,mdx-sport-hybrid,2020,MDX Sport Hybrid SH-AWD w/Advance Pkg Sport Utility 4D,Hybrid,AWD,26,27,27,Automatic,27461,27152,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12992/2020-Acura-MDX%20Sport%20Hybrid-front_12992_032_1846x845_BT_cropped.png?downsize=750:*,0.0,4.0,1,10,91,3,1,24
acura,nsx,2020,NSX SH-AWD Coupe 2D,Hybrid,AWD,21,22,21,Automatic,142125,142125,https://file.kelleybluebookimages.com/kbb/base/house/2020/2020-Acura-NSX-FrontSide_ACNSX2001_640x480.jpg?downsize=750:*,0.0,0.0,1,7,62,3,1,25
acura,ilx,2019,ILX Sedan 4D,Gas,FWD,24,34,28,Automatic,18141,20435,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13357/2019-Acura-ILX-front_13357_032_1841x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,75,1,2,26
acura,ilx,2019,ILX Premium Pkg Sedan 4D,Gas,FWD,24,34,28,Automatic,18211,20435,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13357/2019-Acura-ILX-front_13357_032_1841x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,76,1,2,26
acura,ilx,2019,ILX Technology Pkg Sedan 4D,Gas,FWD,24,34,28,Automatic,20435,20435,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13357/2019-Acura-ILX-front_13357_032_1841x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,77,1,2,26
acura,ilx,2019,ILX Premium & A-SPEC Pkgs Sedan 4D,Gas,FWD,24,34,28,Automatic,20941,20435,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13357/2019-Acura-ILX-front_13357_032_1841x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,78,1,2,26
acura,ilx,2019,ILX Technology & A-SPEC Pkgs Sedan 4D,Gas,FWD,24,34,28,Automatic,21967,20435,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13357/2019-Acura-ILX-front_13357_032_1841x765_WV_cropped.png?downsize=750:*,4.4,4.3,1,6,79,1,2,26
acura,tlx,2019,TLX 2.4 w/Technology Pkg Sedan 4D,Gas,FWD,23,33,27,Automatic,19799,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,80,1,2,27
acura,tlx,2019,TLX 2.4 Sedan 4D,Gas,FWD,23,33,27,Automatic,19932,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,81,1,2,27
acura,tlx,2019,TLX 3.5 Sedan 4D,Gas,FWD,20,31,24,Automatic,20096,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,83,1,2,27
acura,tlx,2019,TLX 2.4 w/Technology Pkg & A-SPEC Pkg Sedan 4D,Gas,FWD,23,32,26,Automatic,21394,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,84,1,2,27
acura,tlx,2019,TLX 3.5 w/Technology Pkg Sedan 4D,Gas,FWD,20,31,24,Automatic,22416,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,82,1,2,27
acura,tlx,2019,TLX 3.5 w/Technology Pkg & A-SPEC Pkg Sedan 4D,Gas,FWD,20,30,23,Automatic,22773,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,85,1,2,27
acura,tlx,2019,TLX 3.5 w/Advance Pkg Sedan 4D,Gas,AWD,20,30,24,Automatic,25412,21394,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12069/2019-Acura-TLX-front_12069_032_1840x741_RF_cropped.png?downsize=750:*,4.3,4.3,1,5,87,1,1,27
acura,rlx,2019,RLX Sedan 4D,Gas,FWD,20,29,23,Automatic,29161,29161,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12480/2019-Acura-RLX-front_12480_032_1831x722_BZ_cropped.png?downsize=750:*,4.0,4.5,1,8,88,1,2,28
acura,rlx-sport-hybrid,2019,RLX Sport Hybrid SH-AWD Sedan 4D,Hybrid,AWD,28,29,28,Automatic,32160,32160,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12568/2019-Acura-RLX%20Sport%20Hybrid-front_12568_032_1834x729_RX_cropped.png?downsize=750:*,4.0,4.8,1,9,89,3,1,29
acura,mdx,2019,MDX Technology & Entertainment Pkgs Sport Utility 4D,Gas,FWD,19,27,23,Automatic,17616,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,92,1,2,30
acura,mdx,2019,MDX SH-AWD w/Technology & A-Spec Pkgs Sport Utility 4D,Gas,AWD,19,25,21,Automatic,18820,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,66,1,1,30
acura,mdx,2019,MDX Advance Pkg Sport Utility 4D,Gas,FWD,19,27,23,Automatic,19043,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,65,1,2,30
acura,mdx,2019,MDX SH-AWD w/Advance Pkg Sport Utility 4D,Gas,AWD,19,26,22,Automatic,19120,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,40,1,1,30
acura,mdx,2019,MDX SH-AWD Sport Utility 4D,Gas,AWD,19,26,22,Automatic,19237,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,36,1,1,30
acura,mdx,2019,MDX Sport Utility 4D,Gas,FWD,19,27,23,Automatic,19629,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,35,1,2,30
acura,mdx,2019,MDX Advance & Entertainment Pkgs Sport Utility 4D,Gas,FWD,19,27,23,Automatic,20112,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,93,1,2,30
acura,mdx,2019,MDX SH-AWD w/Technology & Entertainment Pkgs Sport Utility 4D,Gas,AWD,19,26,22,Automatic,20618,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,64,1,1,30
acura,mdx,2019,MDX SH-AWD w/Technology Pkg Sport Utility 4D,Gas,AWD,19,26,22,Automatic,23169,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,38,1,1,30
acura,mdx,2019,MDX Technology Pkg Sport Utility 4D,Gas,FWD,19,27,23,Automatic,23753,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,63,1,2,30
acura,mdx,2019,MDX SH-AWD w/Advance & Entertainment Pkgs Sport Utility 4D,Gas,AWD,19,26,22,Automatic,24899,19629,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13955/2019-Acura-MDX-front_13955_032_1847x870_GN_cropped.png?downsize=750:*,0.0,4.0,1,3,67,1,1,30
acura,mdx-sport-hybrid,2019,MDX Sport Hybrid SH-AWD w/Technology Pkg Sport Utility 4D,Hybrid,AWD,26,27,27,Automatic,21957,22513,https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Acura-MDX%20Sport%20Hybrid-FrontSide_ATMDXSH1901_640x480.jpg?downsize=750:*,0.0,4.0,1,10,90,3,1,31
acura,mdx-sport-hybrid,2019,MDX Sport Hybrid SH-AWD w/Advance Pkg Sport Utility 4D,Hybrid,AWD,26,27,27,Automatic,23070,22513,https://file.kelleybluebookimages.com/kbb/base/house/2019/2019-Acura-MDX%20Sport%20Hybrid-FrontSide_ATMDXSH1901_640x480.jpg?downsize=750:*,0.0,4.0,1,10,91,3,1,31
acura,rdx,2019,RDX SH-AWD Sport Utility 4D,Gas,AWD,21,27,23,Automatic,22264,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,27,1,1,32
acura,rdx,2019,RDX Sport Utility 4D,Gas,FWD,22,28,24,Automatic,22458,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,24,1,2,32
acura,rdx,2019,RDX SH-AWD Technology Pkg Sport Utility 4D,Gas,AWD,21,27,23,Automatic,23434,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,72,1,1,32
acura,rdx,2019,RDX FWD w/Technology Pkg Sport Utility 4D,Gas,FWD,22,28,24,Automatic,23984,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,25,1,2,32
acura,rdx,2019,RDX FWD w/A-SPEC Pkg Sport Utility 4D,Gas,FWD,22,27,24,Automatic,25096,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,56,1,2,32
acura,rdx,2019,RDX FWD w/Advance Pkg Sport Utility 4D,Gas,FWD,22,28,24,Automatic,25171,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,57,1,2,32
acura,rdx,2019,RDX SH-AWD A-SPEC Pkg Sport Utility 4D,Gas,AWD,21,26,23,Automatic,26294,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,70,1,1,32
acura,rdx,2019,RDX SH-AWD Advance Pkg Sport Utility 4D,Gas,AWD,21,27,23,Automatic,26689,24540,https://file.kelleybluebookimages.com/kbb/base/evox/CP/13000/2019-Acura-RDX-front_13000_032_1834x853_BC_cropped.png?downsize=750:*,0.0,3.9,1,1,73,1,1,32
acura,nsx,2019,NSX SH-AWD Coupe 2D,Hybrid,AWD,21,22,21,Automatic,135417,135417,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11810/2019-Acura-NSX-front_11810_032_1827x688_RH_cropped.png?downsize=750:*,0.0,3.9,1,7,62,3,1,33
acura,rdx,2018,RDX Sport Utility 4D,Gas,AWD,19,27,22,Automatic,15947,20494,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12083/2018-Acura-RDX-front_12083_032_1863x871_RB_cropped.png?downsize=750:*,4.5,4.4,1,1,24,1,1,34
acura,rdx,2018,RDX Technology Pkg Sport Utility 4D,Gas,AWD,19,27,22,Automatic,18000,20494,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12083/2018-Acura-RDX-front_12083_032_1863x871_RB_cropped.png?downsize=750:*,4.5,4.4,1,1,69,1,1,34
acura,rdx,2018,RDX Advance Pkg Sport Utility 4D,Gas,AWD,19,27,22,Automatic,20494,20494,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12083/2018-Acura-RDX-front_12083_032_1863x871_RB_cropped.png?downsize=750:*,4.5,4.4,1,1,71,1,1,34
acura,rdx,2018,RDX AcuraWatch Plus Pkg Sport Utility 4D,Gas,AWD,19,27,22,Automatic,20618,20494,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12083/2018-Acura-RDX-front_12083_032_1863x871_RB_cropped.png?downsize=750:*,4.5,4.4,1,1,94,1,1,34
acura,rdx,2018,RDX Technology & AcuraWatch Plus Pkg Sport Utility 4D,Gas,AWD,19,27,22,Automatic,21819,20494,https://file.kelleybluebookimages.com/kbb/base/evox/CP/12083/2018-Acura-RDX-front_12083_032_1863x871_RB_cropped.png?downsize=750:*,4.5,4.4,1,1,95,1,1,34
acura,ilx,2018,ILX Sedan 4D,Gas,FWD,25,35,29,Automatic,15496,18048,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11219/2018-Acura-ILX-front_11219_032_1819x761_SI_cropped.png?downsize=750:*,4.3,4.3,1,6,75,1,2,35
acura,ilx,2018,ILX Special Edition Sedan 4D,Gas,FWD,25,35,29,Automatic,15787,18048,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11219/2018-Acura-ILX-front_11219_032_1819x761_SI_cropped.png?downsize=750:*,4.3,4.3,1,6,96,1,2,35
acura,ilx,2018,ILX Premium Pkg Sedan 4D,Gas,FWD,25,35,29,Automatic,16438,18048,https://file.kelleybluebookimages.com/kbb/base/evox/CP/11219/2018-Acura-ILX-front_11219_032_1819x761_SI_cropped.png?downsize=750:*,4.3,4.3,1,6,76,1,2,35
